City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
458,Chicama,PE,2022-07-20 21:41:49,-7.8447,-79.1469,63.14,64,4,8.23,clear sky
459,Ereymentau,KZ,2022-07-20 21:46:11,51.6199,73.1033,65.43,83,97,10.89,light rain
460,Sorong,ID,2022-07-20 21:47:11,-0.8833,131.25,76.89,88,91,10.49,overcast clouds
461,Lavrentiya,RU,2022-07-20 21:47:12,65.5833,-171.0,40.59,81,100,25.86,overcast clouds
462,Sao Felix Do Xingu,BR,2022-07-20 21:47:12,-6.6447,-51.995,80.4,43,34,0.6,scattered clouds
463,Dingle,PH,2022-07-20 21:42:15,10.9995,122.6711,76.77,89,80,1.48,broken clouds
464,Faridpur,BD,2022-07-20 21:47:12,23.6,89.8333,79.92,89,100,6.69,overcast clouds
465,Bathsheba,BB,2022-07-20 21:47:13,13.2167,-59.5167,84.81,95,40,16.11,scattered clouds
466,Muborak,UZ,2022-07-20 21:47:13,39.2553,65.1528,86.79,14,0,15.1,clear sky
467,San Juan,AR,2022-07-20 21:43:22,-31.5375,-68.5364,60.87,23,0,7.49,clear sky
468,Plouzane,FR,2022-07-20 21:47:14,48.3833,-4.6167,61.12,88,100,5.75,overcast clouds
469,Ivanava,BY,2022-07-20 21:47:14,52.1451,25.5365,54.66,88,0,7.58,clear sky
470,Morehead,US,2022-07-20 21:47:14,37.2711,-87.1764,95.99,60,0,8.05,clear sky
471,Khandbari,NP,2022-07-20 21:47:15,27.3747,87.2039,72.64,89,100,0.58,overcast clouds
472,Tahe,CN,2022-07-20 21:47:15,52.3333,124.7333,65.12,85,95,2.44,overcast clouds
473,Korla,CN,2022-07-20 21:47:16,41.7597,86.1469,66.92,50,0,2.46,clear sky
474,Catuday,PH,2022-07-20 21:47:16,16.2923,119.8062,81.95,77,100,6.62,overcast clouds
475,Brigantine,US,2022-07-20 21:47:16,39.4101,-74.3646,95.04,64,0,13.8,clear sky
476,Lakshmipur,BD,2022-07-20 21:47:17,22.95,90.8333,81.12,86,98,7.56,overcast clouds
477,Kaeo,NZ,2022-07-20 21:47:17,-35.1,173.7833,55.33,95,26,14.16,scattered clouds
478,San Angelo,US,2022-07-20 21:43:06,31.4638,-100.437,102.88,27,0,7.0,clear sky
479,Laguna,US,2022-07-20 21:45:01,38.421,-121.4238,103.75,23,0,8.05,clear sky
480,Baykit,RU,2022-07-20 21:47:18,61.67,96.37,52.3,95,19,2.3,few clouds
481,Kyren,RU,2022-07-20 21:47:18,51.6828,102.1408,54.82,81,100,1.03,light rain
482,Awbari,LY,2022-07-20 21:47:18,26.5921,12.7805,83.82,20,0,5.59,clear sky
483,Zalantun,CN,2022-07-20 21:47:19,48.0,122.7167,70.92,79,0,3.09,clear sky
484,Lloret De Mar,ES,2022-07-20 21:47:19,41.6999,2.8457,81.9,71,0,5.01,clear sky
485,Bismarck,US,2022-07-20 21:45:37,46.8083,-100.7837,93.04,37,0,20.71,clear sky
486,Chernaya Kholunitsa,RU,2022-07-20 21:47:20,58.8511,51.7154,50.59,96,56,2.24,broken clouds
487,Shebalino,RU,2022-07-20 21:47:20,51.2917,85.6772,50.74,67,94,6.87,overcast clouds
488,Mentougou,CN,2022-07-20 21:47:20,39.9392,116.0917,72.54,79,5,1.97,clear sky
489,Beyneu,KZ,2022-07-20 21:47:21,45.3167,55.2,82.96,33,88,14.79,overcast clouds
490,Shelburne,CA,2022-07-20 21:47:21,44.0787,-80.2041,82.85,55,100,20.36,light rain
491,Biak,ID,2022-07-20 21:47:22,-0.9131,122.8766,74.71,85,37,3.47,scattered clouds
492,Boyolangu,ID,2022-07-20 21:47:22,-8.1181,111.8935,72.81,91,85,5.48,overcast clouds
493,Kavaratti,IN,2022-07-20 21:46:18,10.5669,72.642,81.05,79,100,19.33,moderate rain
494,Cabinda,AO,2022-07-20 21:47:22,-5.55,12.2,72.03,84,96,6.44,overcast clouds
495,Sterling,US,2022-07-20 21:42:55,39.0062,-77.4286,94.33,59,40,10.36,scattered clouds
496,Pervomaysk,UA,2022-07-20 21:47:23,48.0443,30.8507,67.15,66,72,8.88,broken clouds
497,Nemuro,JP,2022-07-20 21:47:23,43.3236,145.575,58.48,90,69,7.07,broken clouds
498,Pitimbu,BR,2022-07-20 21:47:23,-7.4706,-34.8086,73.99,88,91,11.12,overcast clouds
499,Batagay-Alyta,RU,2022-07-20 21:47:24,67.8006,130.4114,41.34,79,100,1.61,overcast clouds
500,Atbasar,KZ,2022-07-20 21:47:24,51.8,68.3333,63.61,83,76,7.09,broken clouds
501,San Jose,US,2022-07-20 21:45:02,37.3394,-121.895,94.91,38,0,10.36,clear sky
502,Fort Nelson,CA,2022-07-20 21:45:29,58.8053,-122.7002,74.79,33,40,2.3,scattered clouds
503,Huarmey,PE,2022-07-20 21:47:25,-10.0681,-78.1522,65.89,75,0,10.49,clear sky
504,Vrede,ZA,2022-07-20 21:47:25,-27.4257,29.1659,47.08,57,75,2.44,broken clouds
505,Korhogo,CI,2022-07-20 21:47:26,9.45,-5.6333,70.27,95,98,4.92,overcast clouds
506,Gisborne,NZ,2022-07-20 21:47:26,-38.6533,178.0042,53.19,61,15,14.18,few clouds
507,Shimoda,JP,2022-07-20 21:47:26,34.6667,138.95,79.11,82,95,7.49,overcast clouds
508,Hami,CN,2022-07-20 21:48:27,42.8,93.45,64.92,57,24,2.73,few clouds
509,Koygorodok,RU,2022-07-20 21:48:27,60.445,50.9968,51.35,97,23,2.75,few clouds
510,Bairiki,KI,2022-07-20 21:43:35,1.3292,172.9752,80.6,83,75,5.75,light intensity shower rain
511,Kalemie,CD,2022-07-20 21:48:28,-5.9475,29.1947,71.04,53,0,1.34,clear sky
512,Port Hedland,AU,2022-07-20 21:48:28,-20.3167,118.5667,55.45,71,0,4.61,clear sky
513,Formosa Do Rio Preto,BR,2022-07-20 21:48:28,-11.0483,-45.1931,73.47,30,1,4.05,clear sky
514,Nizhniy Kuranakh,RU,2022-07-20 21:48:29,58.8353,125.4869,64.71,84,0,2.06,clear sky
515,Boguchany,RU,2022-07-20 21:48:29,58.3814,97.4531,52.5,98,75,3.74,broken clouds
516,Ilulissat,GL,2022-07-20 21:44:14,69.2167,-51.1,60.82,39,75,8.05,broken clouds
517,Nkowakowa,ZA,2022-07-20 21:48:30,-23.8878,30.2871,59.7,73,73,4.03,broken clouds
518,Pemangkat,ID,2022-07-20 21:48:30,1.1667,108.9667,78.06,88,15,4.21,few clouds
519,Epe,NG,2022-07-20 21:48:30,6.5841,3.9834,73.22,80,85,6.02,overcast clouds
520,Nueva Gerona,CU,2022-07-20 21:48:31,21.8833,-82.8,86.67,65,22,9.19,few clouds
521,Namatanai,PG,2022-07-20 21:48:31,-3.6667,152.4333,81.09,74,94,6.13,overcast clouds
522,Monroe,US,2022-07-20 21:46:54,43.1501,-77.6831,92.75,51,75,10.36,broken clouds
523,Gashua,NG,2022-07-20 21:48:32,12.871,11.0482,78.55,71,100,7.63,overcast clouds
524,Sapele,NG,2022-07-20 21:48:32,5.8941,5.6767,73.08,82,92,3.49,overcast clouds
525,Matara,LK,2022-07-20 21:48:32,5.9485,80.5353,77.85,87,91,14.14,overcast clouds
526,Maraba,BR,2022-07-20 21:48:33,-5.3686,-49.1178,89.78,43,0,2.3,clear sky
527,Buala,SB,2022-07-20 21:48:33,-8.145,159.5921,81.61,77,100,6.8,overcast clouds
528,Suslovo,RU,2022-07-20 21:48:33,56.2167,88.1167,52.2,94,100,5.01,overcast clouds
529,Izhmorskiy,RU,2022-07-20 21:48:34,56.194,86.6414,53.11,96,100,6.85,overcast clouds
530,Havre-Saint-Pierre,CA,2022-07-20 21:48:34,50.2334,-63.5986,75.56,60,100,11.5,overcast clouds
531,Teseney,ER,2022-07-20 21:48:34,15.11,36.6575,72.34,84,100,16.6,overcast clouds
532,Lewistown,US,2022-07-20 21:48:35,40.5992,-77.5714,92.25,100,4,9.13,clear sky
533,Magadan,RU,2022-07-20 21:48:35,59.5667,150.8,59.25,83,49,1.32,scattered clouds
534,Ancud,CL,2022-07-20 21:48:35,-41.8697,-73.8203,40.23,67,77,11.48,broken clouds
535,Talas,TR,2022-07-20 21:48:36,38.6908,35.5538,59.67,67,40,6.91,scattered clouds
536,Dulce Nombre De Culmi,HN,2022-07-20 21:48:36,15.1,-85.5333,91.63,57,93,5.28,overcast clouds
537,Muli,MV,2022-07-20 21:48:37,2.9167,73.5667,80.44,71,100,15.35,light rain
538,Ulaanbaatar,MN,2022-07-20 21:45:31,47.9077,106.8832,57.33,77,75,4.47,broken clouds
539,La Cruz,MX,2022-07-20 21:48:37,23.9167,-106.9,90.84,60,96,14.36,overcast clouds
540,Zeya,RU,2022-07-20 21:48:38,53.75,127.2667,65.01,78,88,1.34,overcast clouds
541,Tambilil,PH,2022-07-20 21:48:38,5.9622,124.6697,78.22,83,56,3.51,broken clouds
542,Niono,ML,2022-07-20 21:48:38,14.2526,-5.993,78.85,77,100,5.46,light rain
543,Huaral,PE,2022-07-20 21:48:39,-11.495,-77.2078,64.17,75,73,7.87,broken clouds
544,Durango,MX,2022-07-20 21:48:26,24.8333,-104.8333,84.0,26,58,2.37,broken clouds
545,Gouyave,GD,2022-07-20 21:48:39,12.1646,-61.7296,79.57,83,40,8.05,scattered clouds
546,La Palma,US,2022-07-20 21:48:39,33.8464,-118.0467,100.96,57,0,8.05,clear sky
547,Palu,ID,2022-07-20 21:48:40,-0.8917,119.8707,74.61,90,7,3.27,clear sky
548,Soyo,AO,2022-07-20 21:48:40,-6.1349,12.3689,70.18,89,47,6.82,scattered clouds
549,Qaqortoq,GL,2022-07-20 21:44:17,60.7167,-46.0333,53.98,80,81,5.99,broken clouds
550,Calabozo,VE,2022-07-20 21:48:41,8.9242,-67.4293,82.09,77,79,2.3,broken clouds
551,Margate,GB,2022-07-20 21:48:41,51.3813,1.3862,68.88,76,25,3.0,scattered clouds
552,Barguzin,RU,2022-07-20 21:48:41,53.6167,109.6167,55.38,93,62,3.98,broken clouds
553,Shenjiamen,CN,2022-07-20 21:48:42,29.9576,122.298,78.49,94,55,5.03,broken clouds
554,Yinchuan,CN,2022-07-20 21:48:42,38.4681,106.2731,72.37,48,30,3.31,scattered clouds
555,Elk City,US,2022-07-20 21:45:15,35.412,-99.4043,101.08,30,0,9.22,clear sky
556,Angoche,MZ,2022-07-20 21:49:43,-16.2325,39.9086,68.56,76,0,2.73,clear sky
557,Emmen,NL,2022-07-20 21:46:22,52.7792,6.9069,68.95,84,70,1.01,moderate rain
558,Dengzhou,CN,2022-07-20 21:49:44,37.8086,120.7508,70.5,87,96,6.71,overcast clouds
559,Manaure,CO,2022-07-20 21:49:44,11.7751,-72.4445,88.12,57,14,15.9,few clouds
560,Iwanai,JP,2022-07-20 21:49:45,42.9744,140.5089,68.22,85,62,3.04,broken clouds
561,Xai-Xai,MZ,2022-07-20 21:49:45,-25.0519,33.6442,66.25,79,0,8.68,clear sky
562,Adrar,MR,2022-07-20 21:49:46,20.5022,-10.0711,94.93,19,35,11.48,scattered clouds
563,Garut,ID,2022-07-20 21:49:46,-7.2024,107.8878,66.52,95,49,4.27,scattered clouds
564,Bignona,SN,2022-07-20 21:49:46,12.8103,-16.2264,77.04,95,100,7.9,heavy intensity rain
565,Erie,US,2022-07-20 21:49:47,42.7667,-78.6664,90.41,49,58,7.0,broken clouds
566,Marabba,SD,2022-07-20 21:49:47,12.35,32.1833,79.14,68,100,14.45,overcast clouds
567,Palembang,ID,2022-07-20 21:46:34,-2.9167,104.7458,77.09,94,20,3.44,haze
568,Trairi,BR,2022-07-20 21:47:08,-3.2778,-39.2689,77.77,73,82,13.82,broken clouds
569,La Ronge,CA,2022-07-20 21:45:30,55.1001,-105.2842,70.02,67,75,14.97,broken clouds
570,Houston,US,2022-07-20 21:48:36,29.7633,-95.3633,104.34,51,20,18.41,few clouds
571,Zirandaro,MX,2022-07-20 21:49:48,18.45,-100.9833,98.02,38,16,4.47,few clouds
572,Lerik,AZ,2022-07-20 21:49:48,38.7726,48.4128,63.32,63,0,2.71,clear sky
573,Qiongshan,CN,2022-07-20 21:49:49,20.0058,110.3542,78.78,94,0,4.47,clear sky
574,Leeton,AU,2022-07-20 21:49:49,-34.5667,146.4,47.05,83,99,11.14,overcast clouds
575,Birao,CF,2022-07-20 21:49:49,10.2849,22.7882,72.46,89,58,3.24,broken clouds
576,Villacarrillo,ES,2022-07-20 21:49:50,38.1156,-3.0848,77.79,37,0,4.59,clear sky
577,Puri,IN,2022-07-20 21:49:50,19.8,85.85,79.32,77,100,7.85,overcast clouds
578,Canico,PT,2022-07-20 21:49:50,32.6333,-16.85,73.71,80,20,26.46,few clouds
579,Dalbandin,PK,2022-07-20 21:49:51,28.8947,64.4101,86.22,52,52,6.51,broken clouds
580,Broome,US,2022-07-20 21:49:51,42.2506,-75.833,94.01,50,40,11.5,scattered clouds
581,Coahuayana,MX,2022-07-20 21:49:52,18.7333,-103.6833,92.23,57,47,6.62,scattered clouds
582,Lhokseumawe,ID,2022-07-20 21:49:52,5.1801,97.1507,75.99,87,99,6.8,overcast clouds
583,Price,US,2022-07-20 21:49:52,39.5994,-110.8107,94.26,15,40,13.8,scattered clouds
584,Jiaojiang,CN,2022-07-20 21:49:53,28.6803,121.4428,84.99,91,100,3.6,overcast clouds
585,Muisne,EC,2022-07-20 21:49:53,0.6,-80.0333,74.61,83,97,10.96,overcast clouds
586,Dongsheng,CN,2022-07-20 21:49:53,39.8161,109.9776,68.36,46,3,6.53,clear sky
587,Anadyr,RU,2022-07-20 21:49:54,64.75,177.4833,46.9,65,20,11.18,few clouds
588,Paka,MY,2022-07-20 21:49:54,4.6374,103.4368,78.73,89,98,4.61,overcast clouds
589,Hamilton,US,2022-07-20 21:45:51,39.1834,-84.5333,94.73,64,40,16.11,scattered clouds
590,Jucurutu,BR,2022-07-20 21:49:54,-6.0339,-37.0203,80.87,57,29,15.7,scattered clouds
591,Antofagasta,CL,2022-07-20 21:48:47,-23.65,-70.4,58.28,80,85,1.95,overcast clouds
592,Namibe,AO,2022-07-20 21:49:21,-15.1961,12.1522,62.46,82,1,2.39,clear sky
593,Kuching,MY,2022-07-20 21:49:55,1.55,110.3333,77.22,94,20,2.3,few clouds
594,Takoradi,GH,2022-07-20 21:49:55,4.8845,-1.7554,73.51,73,55,7.18,broken clouds
595,Cruzeiro,BR,2022-07-20 21:49:56,-22.5761,-44.9628,73.56,92,36,2.57,scattered clouds
596,Tomohon,ID,2022-07-20 21:49:56,1.3346,124.8392,63.54,88,64,2.06,broken clouds
597,Juneau,US,2022-07-20 21:49:57,58.3019,-134.4197,53.22,95,100,17.27,mist
598,Amahai,ID,2022-07-20 21:46:42,-3.3333,128.9167,77.31,88,71,5.26,broken clouds
599,Port Hardy,CA,2022-07-20 21:48:31,50.6996,-127.4199,59.18,82,20,8.05,few clouds
600,Celestun,MX,2022-07-20 21:50:57,20.8667,-90.4,87.31,66,16,21.18,few clouds
601,Lae,PG,2022-07-20 21:50:58,-6.7221,146.9847,77.9,78,88,4.16,overcast clouds
602,Pirovskoye,RU,2022-07-20 21:50:58,57.6267,92.2658,50.76,98,24,5.39,few clouds
603,Nouadhibou,MR,2022-07-20 21:50:58,20.931,-17.0347,69.78,94,40,10.36,scattered clouds
604,Juruti,BR,2022-07-20 21:50:59,-2.1522,-56.0922,82.4,66,53,3.74,broken clouds
605,Kerrville,US,2022-07-20 21:46:58,30.0474,-99.1403,102.45,34,40,11.5,scattered clouds
606,Gorontalo,ID,2022-07-20 21:50:59,0.5412,123.0595,73.4,95,36,2.15,scattered clouds
607,Pangnirtung,CA,2022-07-20 21:51:00,66.1451,-65.7125,50.0,76,100,5.75,light rain
608,Lujan,AR,2022-07-20 21:51:00,-34.5703,-59.105,62.31,71,47,7.02,scattered clouds
609,Odobesti,RO,2022-07-20 21:51:00,45.7667,27.05,71.26,46,32,9.93,scattered clouds
610,Sandwick,GB,2022-07-20 21:51:01,60.0,-1.25,53.42,100,100,12.66,overcast clouds
611,Armacao De Pera,PT,2022-07-20 21:51:01,37.1026,-8.357,84.11,61,0,10.2,clear sky
612,Bafra,TR,2022-07-20 21:51:01,41.5678,35.9069,69.82,74,0,6.62,clear sky
613,Severka,RU,2022-07-20 21:51:02,56.8688,60.3015,56.64,93,9,7.16,clear sky
614,Nampula,MZ,2022-07-20 21:51:02,-15.1165,39.2666,64.35,88,0,4.61,clear sky
615,Puerto Penasco,MX,2022-07-20 21:51:02,31.3167,-113.5333,88.92,72,86,8.99,overcast clouds
616,Rio Grande,BR,2022-07-20 21:49:53,-32.035,-52.0986,62.71,90,0,10.67,clear sky
617,Mareeba,AU,2022-07-20 21:48:28,-17.0,145.4333,65.44,89,7,1.79,clear sky
618,Wanning,CN,2022-07-20 21:51:03,18.8003,110.3967,80.62,88,28,10.85,scattered clouds
619,Los Llanos De Aridane,ES,2022-07-20 21:51:04,28.6585,-17.9182,69.55,83,9,17.27,clear sky
620,Kozulka,UA,2022-07-20 21:51:04,50.0351,23.797,59.13,84,6,5.28,clear sky
621,Shipitsyno,RU,2022-07-20 21:51:04,61.2806,46.5208,51.19,96,29,0.38,scattered clouds
622,Liwale,TZ,2022-07-20 21:51:05,-9.7667,37.9333,62.76,84,55,1.95,broken clouds
623,Tonantins,BR,2022-07-20 21:51:05,-2.8731,-67.8022,76.33,96,65,1.43,broken clouds
624,Kropotkin,RU,2022-07-20 21:51:05,45.4375,40.5756,64.02,81,0,6.26,clear sky
625,Arthur,US,2022-07-20 21:51:06,39.7148,-88.4723,88.21,63,0,5.99,clear sky
626,Pangoa,PE,2022-07-20 21:51:06,-12.1167,-73.0,77.14,69,88,1.66,overcast clouds
627,Kijabe,KE,2022-07-20 21:51:06,-0.933,36.5758,56.41,87,62,5.01,broken clouds
628,Miraflores,MX,2022-07-20 21:51:07,19.2167,-98.8083,81.03,39,80,2.89,broken clouds
629,Oussouye,SN,2022-07-20 21:51:07,12.485,-16.5469,77.18,89,100,3.96,moderate rain
630,Dali,CN,2022-07-20 21:51:08,25.7,100.1833,62.26,96,100,2.48,overcast clouds
631,Herran,CO,2022-07-20 21:51:08,7.5061,-72.4833,68.2,89,78,2.53,broken clouds
632,Tongchuan,CN,2022-07-20 21:51:08,35.0806,109.0897,67.32,76,0,1.63,clear sky
633,San Quintin,MX,2022-07-20 21:51:09,30.4833,-115.95,75.51,64,72,12.86,broken clouds
634,Morant Bay,JM,2022-07-20 21:51:09,17.8815,-76.4093,90.72,68,16,11.83,few clouds
635,San Lorenzo De El Escorial,ES,2022-07-20 21:51:10,40.5914,-4.1474,86.99,27,0,4.05,clear sky
636,Malpe,IN,2022-07-20 21:51:10,13.35,74.7167,74.5,89,85,9.22,overcast clouds
637,Stornoway,GB,2022-07-20 21:51:10,58.2093,-6.3865,54.93,92,100,6.91,overcast clouds
638,Rosarito,MX,2022-07-20 21:50:11,32.3333,-117.0333,91.67,59,82,9.6,broken clouds
639,Melita,CA,2022-07-20 21:51:11,49.2681,-100.9967,74.53,50,11,17.52,few clouds
640,Mahibadhoo,MV,2022-07-20 21:50:49,3.7833,72.9667,80.67,75,100,13.33,overcast clouds
641,Barkly West,ZA,2022-07-20 21:51:11,-28.5354,24.5215,58.28,39,53,4.25,broken clouds
642,Aripuana,BR,2022-07-20 21:51:12,-9.1667,-60.6333,81.54,38,0,1.45,clear sky
643,Catalao,BR,2022-07-20 21:46:21,-18.1658,-47.9464,68.76,35,26,6.06,scattered clouds
644,Chauk,MM,2022-07-20 21:51:12,20.8833,94.8167,81.0,81,84,4.83,broken clouds
645,Jalingo,NG,2022-07-20 21:51:12,8.8833,11.3667,73.38,92,99,3.58,light rain
646,Ruteng,ID,2022-07-20 21:52:13,-8.6136,120.4721,58.69,83,70,2.39,broken clouds
647,Sungaipenuh,ID,2022-07-20 21:52:13,-2.0833,101.3833,62.1,96,84,2.06,broken clouds
648,Rio Verde De Mato Grosso,BR,2022-07-20 21:52:13,-18.9181,-54.8442,78.24,25,37,2.26,scattered clouds
649,Raga,SS,2022-07-20 21:52:14,8.4596,25.678,67.75,96,63,3.65,broken clouds
650,Shabqadar,PK,2022-07-20 21:52:14,34.2139,71.5552,86.22,67,68,7.4,broken clouds
651,Talara,PE,2022-07-20 21:52:14,-4.5772,-81.2719,72.36,68,40,11.5,scattered clouds
652,Nenjiang,CN,2022-07-20 21:52:15,49.1833,125.2167,70.39,85,1,2.04,clear sky
653,Katsuura,JP,2022-07-20 21:52:15,35.1333,140.3,78.82,82,64,9.1,broken clouds
654,Tias,ES,2022-07-20 21:51:47,28.9611,-13.645,73.08,78,20,26.46,few clouds
655,Parauna,BR,2022-07-20 21:52:16,-16.9478,-50.4486,73.47,30,4,4.27,clear sky
656,Nedjo,ET,2022-07-20 21:52:16,9.5046,35.5019,57.02,99,100,1.9,light rain
657,Mildura,AU,2022-07-20 21:50:29,-34.2,142.15,43.07,88,92,13.33,overcast clouds
658,Alihe,CN,2022-07-20 21:52:16,50.5667,123.7167,68.41,89,9,1.14,clear sky
659,Manjakandriana,MG,2022-07-20 21:52:17,-18.9167,47.8,51.49,95,100,7.96,overcast clouds
660,Sabzevar,IR,2022-07-20 21:52:17,36.2126,57.6819,85.28,17,0,9.22,clear sky
661,Zhoucheng,CN,2022-07-20 21:52:18,35.9122,116.3117,69.17,97,16,2.62,few clouds
662,Bukama,CD,2022-07-20 21:52:18,-9.2,25.85,77.9,39,83,2.06,broken clouds
663,Blyth,GB,2022-07-20 21:52:18,55.1271,-1.5086,64.08,80,75,2.3,broken clouds
664,Katiola,CI,2022-07-20 21:52:19,8.1333,-5.1,74.03,81,81,6.26,broken clouds
665,Wittstock,DE,2022-07-20 21:52:19,53.1612,12.4829,80.98,42,30,7.52,scattered clouds
666,Matongo,TZ,2022-07-20 21:52:20,-2.3833,34.0833,66.49,50,24,5.03,few clouds
667,Kieta,PG,2022-07-20 21:49:10,-6.2167,155.6333,81.55,75,96,2.24,overcast clouds
668,Inhambane,MZ,2022-07-20 21:52:20,-23.865,35.3833,67.95,84,0,6.91,clear sky
669,Weinan,CN,2022-07-20 21:52:20,34.5036,109.5089,69.48,68,0,2.35,clear sky
670,Shwebo,MM,2022-07-20 21:52:21,22.5667,95.7,78.8,87,99,3.51,overcast clouds
671,Hornepayne,CA,2022-07-20 21:52:21,49.2138,-84.7705,71.67,88,97,4.72,light rain
672,Garca,BR,2022-07-20 21:52:21,-22.2106,-49.6561,70.59,49,2,6.13,clear sky
673,Glenwood Springs,US,2022-07-20 21:52:22,39.5505,-107.3248,93.07,32,75,4.61,broken clouds
674,Guymon,US,2022-07-20 21:50:28,36.6828,-101.4816,95.0,20,0,14.97,clear sky
675,Buta,CD,2022-07-20 21:52:22,2.7858,24.73,69.39,99,92,1.74,overcast clouds
676,Mnogovershinnyy,RU,2022-07-20 21:52:23,53.9353,139.9242,61.25,73,91,3.33,overcast clouds
677,Altay,CN,2022-07-20 21:52:23,47.8667,88.1167,54.97,57,86,4.41,overcast clouds
678,Sinnamary,GF,2022-07-20 21:52:23,5.3833,-52.95,78.06,82,7,7.47,clear sky
679,Skibbereen,IE,2022-07-20 21:52:24,51.55,-9.2667,59.11,80,24,7.92,few clouds
680,Palmer,US,2022-07-20 21:51:05,42.1584,-72.3287,96.06,47,58,5.01,broken clouds
681,Iquique,CL,2022-07-20 21:52:24,-20.2208,-70.1431,59.04,78,88,1.7,overcast clouds
682,Ano Kastritsion,GR,2022-07-20 21:52:25,38.2667,21.8333,69.26,42,0,4.56,clear sky
683,Grand Gaube,MU,2022-07-20 21:52:25,-20.0064,57.6608,68.4,75,94,8.99,light rain
684,Pital,CO,2022-07-20 21:52:25,2.2665,-75.8044,67.05,89,100,4.79,overcast clouds
685,Riyadh,SA,2022-07-20 21:48:19,24.6877,46.7219,95.14,10,75,8.48,broken clouds
686,Manggar,ID,2022-07-20 21:52:26,-2.8833,108.2667,80.31,84,90,12.39,overcast clouds
687,Tecoanapa,MX,2022-07-20 21:52:26,16.5167,-98.75,86.43,68,100,7.11,overcast clouds
688,Dunedin,NZ,2022-07-20 21:50:10,-45.8742,170.5036,43.81,71,100,15.01,overcast clouds
